"","rt","rt_in_ms","correct","speed_condition","difficulty","code","tutorial","subject_nr"
"1562",0.403135099913925,403.135099913925,"1",0,1,"es2000he",0,12
"1563",0.701936299912632,701.936299912632,"1",0,1,"es2000he",0,12
"1564",0.411470700055361,411.470700055361,"1",0,1,"es2000he",0,12
"1565",0.555050800088793,555.050800088793,"1",0,1,"es2000he",0,12
"1566",0.415164299774915,415.164299774915,"1",0,1,"es2000he",0,12
"1567",0.372458899859339,372.458899859339,"1",0,1,"es2000he",0,12
"1568",0.699503900017589,699.503900017589,"1",0,1,"es2000he",0,12
"1569",0.43554800003767,435.54800003767,"1",0,0,"es2000he",0,12
"1570",0.563864700030535,563.864700030535,"1",0,0,"es2000he",0,12
"1571",0.431871199980378,431.871199980378,"1",0,0,"es2000he",0,12
"1572",0.50921449996531,509.21449996531,"1",0,0,"es2000he",0,12
"1573",0.434363799635321,434.363799635321,"1",0,0,"es2000he",0,12
"1574",0.42307860031724,423.07860031724,"1",0,0,"es2000he",0,12
"1575",0.355103500187397,355.103500187397,"1",0,0,"es2000he",0,12
"1576",0.43012350006029,430.12350006029,"1",0,0,"es2000he",0,12
"1577",0.442302300129086,442.302300129086,"1",0,0,"es2000he",0,12
"1578",0.362955200020224,362.955200020224,"1",0,0,"es2000he",0,12
"1579",0.422174599952996,422.174599952996,"1",0,0,"es2000he",0,12
"1580",0.325961499940604,325.961499940604,"1",0,0,"es2000he",0,12
"1581",0.405333200003952,405.333200003952,"1",0,0,"es2000he",0,12
"1582",0.402476199902594,402.476199902594,"1",0,0,"es2000he",0,12
"1583",0.426820499822497,426.820499822497,"1",0,0,"es2000he",0,12
"1584",0.473911999724805,473.911999724805,"1",0,0,"es2000he",0,12
"1585",0.383632000070065,383.632000070065,"1",0,1,"es2000he",0,12
"1586",0.425100299995393,425.100299995393,"1",0,1,"es2000he",0,12
"1587",0.406071999575943,406.071999575943,"1",0,1,"es2000he",0,12
"1588",0.41743309982121,417.43309982121,"0",0,1,"es2000he",0,12
"1589",0.818815299775451,818.815299775451,"1",0,1,"es2000he",0,12
"1590",0.480885100085288,480.885100085288,"1",0,1,"es2000he",0,12
"1591",0.616810100153089,616.810100153089,"1",0,1,"es2000he",0,12
"1592",0.584750100038946,584.750100038946,"1",0,1,"es2000he",0,12
"1593",0.5699307997711,569.9307997711,"0",0,2,"es2000he",0,12
"1594",0.845273300074041,845.273300074041,"1",0,2,"es2000he",0,12
"1595",0.674386399798095,674.386399798095,"1",0,2,"es2000he",0,12
"1596",0.791217599995434,791.217599995434,"1",0,2,"es2000he",0,12
"1597",0.605096499901265,605.096499901265,"1",0,2,"es2000he",0,12
"1598",0.554941000416875,554.941000416875,"1",0,2,"es2000he",0,12
"1599",0.781686999835074,781.686999835074,"0",0,2,"es2000he",0,12
"1600",0.785593200009316,785.593200009316,"1",0,2,"es2000he",0,12
"1601",4.99501820001751,4995.01820001751,"0",0,3,"ka1996he",1,13
"1602",1.8011746997945,1801.1746997945,"0",0,3,"ka1996he",1,13
"1603",1.27094909967855,1270.94909967855,"1",0,2,"ka1996he",1,13
"1604",1.15385139966384,1153.85139966384,"0",0,2,"ka1996he",1,13
"1605",0.798360400367528,798.360400367528,"1",0,1,"ka1996he",1,13
"1606",1.93335520010442,1933.35520010442,"1",0,1,"ka1996he",1,13
"1607",0.620383100118488,620.383100118488,"1",0,0,"ka1996he",1,13
"1608",0.559948599897325,559.948599897325,"1",0,0,"ka1996he",1,13
"1609",0.491036199964583,491.036199964583,"1",0,0,"ka1996he",1,13
"1610",0.747857800219208,747.857800219208,"1",0,0,"ka1996he",1,13
"1611",0.732474300079048,732.474300079048,"1",0,1,"ka1996he",1,13
"1612",1.00717910006642,1007.17910006642,"0",0,1,"ka1996he",1,13
"1613",0.625517200212926,625.517200212926,"1",0,2,"ka1996he",1,13
"1614",0.774485600180924,774.485600180924,"1",0,2,"ka1996he",1,13
"1615",0.658453800249845,658.453800249845,"1",0,3,"ka1996he",1,13
"1616",0.61464129993692,614.64129993692,"0",0,3,"ka1996he",1,13
"1617",0.507757099810988,507.757099810988,"0",1,3,"ka1996he",1,13
"1618",0.672752999700606,672.752999700606,"1",1,3,"ka1996he",1,13
"1619",0.583043999969959,583.043999969959,"1",1,2,"ka1996he",1,13
"1620",0.572823499795049,572.823499795049,"1",1,2,"ka1996he",1,13
"1621",0.643973799888045,643.973799888045,"1",1,1,"ka1996he",1,13
"1622",0.419030900113285,419.030900113285,"1",1,1,"ka1996he",1,13
"1623",0.444399199914187,444.399199914187,"1",1,0,"ka1996he",1,13
"1624",0.527992899995297,527.992899995297,"1",1,0,"ka1996he",1,13
"1625",0.504442299716175,504.442299716175,"0",1,0,"ka1996he",1,13
"1626",0.632260200101882,632.260200101882,"1",1,0,"ka1996he",1,13
"1627",0.531732100062072,531.732100062072,"1",1,1,"ka1996he",1,13
"1628",0.532237000297755,532.237000297755,"1",1,1,"ka1996he",1,13
"1629",0.643710399977863,643.710399977863,"1",1,2,"ka1996he",1,13
"1630",0.477169000077993,477.169000077993,"1",1,2,"ka1996he",1,13
"1631",0.606523100286722,606.523100286722,"0",1,3,"ka1996he",1,13
"1632",0.418703500181437,418.703500181437,"0",1,3,"ka1996he",1,13
"1633",1.56834439979866,1568.34439979866,"1",0,3,"ka1996he",0,13
"1634",0.509066000115126,509.066000115126,"1",0,3,"ka1996he",0,13
"1635",0.772681599948555,772.681599948555,"1",0,3,"ka1996he",0,13
"1636",1.84089450025931,1840.89450025931,"0",0,3,"ka1996he",0,13
"1637",1.27556560002267,1275.56560002267,"0",0,3,"ka1996he",0,13
"1638",1.11179039999843,1111.79039999843,"0",0,3,"ka1996he",0,13
"1639",0.814472099766135,814.472099766135,"0",0,3,"ka1996he",0,13
"1640",1.41542739979923,1415.42739979923,"1",0,3,"ka1996he",0,13
"1641",0.722339099738747,722.339099738747,"1",0,3,"ka1996he",0,13
"1642",0.736983700189739,736.983700189739,"0",0,3,"ka1996he",0,13
"1643",0.694563300348818,694.563300348818,"1",0,3,"ka1996he",0,13
"1644",0.650506900157779,650.506900157779,"0",0,3,"ka1996he",0,13
"1645",0.885415300261229,885.415300261229,"1",0,3,"ka1996he",0,13
"1646",1.84592369990423,1845.92369990423,"0",0,3,"ka1996he",0,13
"1647",0.799035400152206,799.035400152206,"1",0,3,"ka1996he",0,13
"1648",0.808106100186706,808.106100186706,"1",0,3,"ka1996he",0,13
"1649",1.49218849977478,1492.18849977478,"1",0,2,"ka1996he",0,13
"1650",0.698328599799424,698.328599799424,"1",0,2,"ka1996he",0,13
"1651",0.536559099797159,536.559099797159,"1",0,2,"ka1996he",0,13
"1652",1.30498760007322,1304.98760007322,"0",0,2,"ka1996he",0,13
"1653",0.654131799936295,654.131799936295,"1",0,2,"ka1996he",0,13
"1654",1.26439750008285,1264.39750008285,"1",0,2,"ka1996he",0,13
"1655",0.764215500093997,764.215500093997,"1",0,2,"ka1996he",0,13
"1656",0.634424299933016,634.424299933016,"1",0,2,"ka1996he",0,13
"1657",0.542755999602377,542.755999602377,"1",0,1,"ka1996he",0,13
"1658",0.581170100253075,581.170100253075,"1",0,1,"ka1996he",0,13
"1659",0.644812100101262,644.812100101262,"1",0,1,"ka1996he",0,13
"1660",0.595688600093126,595.688600093126,"1",0,1,"ka1996he",0,13
"1661",0.751842699944973,751.842699944973,"1",0,1,"ka1996he",0,13
"1662",0.457955699879676,457.955699879676,"1",0,1,"ka1996he",0,13
"1663",0.517231900244951,517.231900244951,"1",0,1,"ka1996he",0,13
"1664",0.55311070010066,553.11070010066,"1",0,1,"ka1996he",0,13
"1665",0.480263299774379,480.263299774379,"1",0,2,"ka1996he",0,13
"1666",0.493095300160348,493.095300160348,"1",0,2,"ka1996he",0,13
"1667",0.615501100197434,615.501100197434,"1",0,2,"ka1996he",0,13
"1668",0.561497100163251,561.497100163251,"1",0,2,"ka1996he",0,13
"1669",0.660817800089717,660.817800089717,"1",0,2,"ka1996he",0,13
"1670",1.00340089993551,1003.40089993551,"1",0,2,"ka1996he",0,13
"1671",0.529647100251168,529.647100251168,"1",0,2,"ka1996he",0,13
"1672",0.669344400055707,669.344400055707,"1",0,2,"ka1996he",0,13
"1673",1.60578780015931,1605.78780015931,"1",0,3,"ka1996he",0,13
"1674",0.789134000428021,789.134000428021,"1",0,3,"ka1996he",0,13
"1675",0.790662399958819,790.662399958819,"1",0,3,"ka1996he",0,13
"1676",0.619284899905324,619.284899905324,"0",0,3,"ka1996he",0,13
"1677",1.47198199992999,1471.98199992999,"1",0,3,"ka1996he",0,13
"1678",1.24760179966688,1247.60179966688,"1",0,3,"ka1996he",0,13
"1679",0.872137499973178,872.137499973178,"1",0,3,"ka1996he",0,13
"1680",0.646184099838138,646.184099838138,"1",0,3,"ka1996he",0,13
"1681",0.84330299962312,843.30299962312,"0",1,3,"ka1996he",0,13
"1682",0.579178699757904,579.178699757904,"1",1,3,"ka1996he",0,13
"1683",0.505439999978989,505.439999978989,"1",1,3,"ka1996he",0,13
"1684",0.576025899965316,576.025899965316,"1",1,3,"ka1996he",0,13
"1685",0.530371400061995,530.371400061995,"1",1,3,"ka1996he",0,13
"1686",0.480490399990231,480.490399990231,"1",1,3,"ka1996he",0,13
"1687",0.404318700078875,404.318700078875,"0",1,3,"ka1996he",0,13
"1688",0.549015800002962,549.015800002962,"1",1,3,"ka1996he",0,13
"1689",0.569116199854761,569.116199854761,"1",1,2,"ka1996he",0,13
"1690",0.55137849971652,551.37849971652,"1",1,2,"ka1996he",0,13
"1691",0.69172940030694,691.72940030694,"1",1,2,"ka1996he",0,13
"1692",0.498175099957734,498.175099957734,"1",1,2,"ka1996he",0,13
"1693",0.545545800123364,545.545800123364,"1",1,2,"ka1996he",0,13
"1694",0.531472800299525,531.472800299525,"1",1,2,"ka1996he",0,13
"1695",0.413109400309622,413.109400309622,"1",1,2,"ka1996he",0,13
"1696",0.355214999988675,355.214999988675,"1",1,2,"ka1996he",0,13
"1697",0.386270700022578,386.270700022578,"0",1,3,"ka1996he",0,13
"1698",0.765214999672025,765.214999672025,"1",1,3,"ka1996he",0,13
"1699",0.448305299971253,448.305299971253,"1",1,3,"ka1996he",0,13
"1700",0.497853999957442,497.853999957442,"0",1,3,"ka1996he",0,13
"1701",0.544975200202316,544.975200202316,"1",1,3,"ka1996he",0,13
"1702",0.689260200131685,689.260200131685,"1",1,3,"ka1996he",0,13
"1703",0.584379899781197,584.379899781197,"1",1,3,"ka1996he",0,13
"1704",0.386077899951488,386.077899951488,"1",1,3,"ka1996he",0,13
"1705",0.528971000108868,528.971000108868,"0",1,3,"ka1996he",0,13
"1706",0.720688600093126,720.688600093126,"1",1,3,"ka1996he",0,13
"1707",0.647480100393295,647.480100393295,"1",1,3,"ka1996he",0,13
"1708",0.58328519994393,583.28519994393,"0",1,3,"ka1996he",0,13
"1709",0.960782699752599,960.782699752599,"0",1,3,"ka1996he",0,13
"1710",0.747142000123858,747.142000123858,"1",1,3,"ka1996he",0,13
"1711",0.430744899902493,430.744899902493,"0",1,3,"ka1996he",0,13
"1712",0.437433400191367,437.433400191367,"1",1,3,"ka1996he",0,13
"1713",0.429403299931437,429.403299931437,"1",1,2,"ka1996he",0,13
"1714",0.390133600216359,390.133600216359,"1",1,2,"ka1996he",0,13
"1715",0.350016499869525,350.016499869525,"0",1,2,"ka1996he",0,13
"1716",0.426240399945527,426.240399945527,"1",1,2,"ka1996he",0,13
"1717",0.578768100123852,578.768100123852,"1",1,2,"ka1996he",0,13
"1718",0.522301999852061,522.301999852061,"0",1,2,"ka1996he",0,13
"1719",0.469218899961561,469.218899961561,"1",1,2,"ka1996he",0,13
"1720",0.385999499820173,385.999499820173,"0",1,2,"ka1996he",0,13
"1721",0.655314400326461,655.314400326461,"1",1,1,"ka1996he",0,13
"1722",0.521324799861759,521.324799861759,"1",1,1,"ka1996he",0,13
"1723",0.441970500163734,441.970500163734,"1",1,1,"ka1996he",0,13
"1724",0.450469899922609,450.469899922609,"1",1,1,"ka1996he",0,13
"1725",0.448898600414395,448.898600414395,"1",1,1,"ka1996he",0,13
"1726",0.483229100238532,483.229100238532,"1",1,1,"ka1996he",0,13
"1727",0.404514600057155,404.514600057155,"1",1,1,"ka1996he",0,13
"1728",0.381733600050211,381.733600050211,"1",1,1,"ka1996he",0,13
"1729",0.688388200011104,688.388200011104,"0",0,2,"ka1996he",0,13
"1730",0.593089399859309,593.089399859309,"1",0,2,"ka1996he",0,13
"1731",0.679161600302905,679.161600302905,"1",0,2,"ka1996he",0,13
"1732",0.413642599713057,413.642599713057,"1",0,2,"ka1996he",0,13
"1733",0.749658700078726,749.658700078726,"1",0,2,"ka1996he",0,13
"1734",0.469014399684966,469.014399684966,"1",0,2,"ka1996he",0,13
"1735",0.423570000100881,423.570000100881,"1",0,2,"ka1996he",0,13
"1736",0.638950900174677,638.950900174677,"1",0,2,"ka1996he",0,13
"1737",0.535711300093681,535.711300093681,"1",0,1,"ka1996he",0,13
"1738",0.5706676999107,570.6676999107,"1",0,1,"ka1996he",0,13
"1739",0.536338400095701,536.338400095701,"1",0,1,"ka1996he",0,13
"1740",0.553731800056994,553.731800056994,"1",0,1,"ka1996he",0,13
"1741",0.523726500105113,523.726500105113,"1",0,1,"ka1996he",0,13
"1742",0.490951099898666,490.951099898666,"1",0,1,"ka1996he",0,13
"1743",0.544292100239545,544.292100239545,"1",0,1,"ka1996he",0,13
"1744",0.49864949984476,498.64949984476,"1",0,1,"ka1996he",0,13
"1745",0.489417199976742,489.417199976742,"1",0,0,"ka1996he",0,13
"1746",0.405026399996132,405.026399996132,"1",0,0,"ka1996he",0,13
"1747",0.486233800183982,486.233800183982,"1",0,0,"ka1996he",0,13
"1748",0.458061000332236,458.061000332236,"1",0,0,"ka1996he",0,13
"1749",0.491367799695581,491.367799695581,"1",0,0,"ka1996he",0,13
"1750",0.510610499884933,510.610499884933,"1",0,0,"ka1996he",0,13
"1751",0.458842099644244,458.842099644244,"1",0,0,"ka1996he",0,13
"1752",0.432359099853784,432.359099853784,"1",0,0,"ka1996he",0,13
"1753",0.410634299740195,410.634299740195,"1",0,0,"ka1996he",0,13
"1754",0.547303199768066,547.303199768066,"1",0,0,"ka1996he",0,13
"1755",0.476281399838626,476.281399838626,"1",0,0,"ka1996he",0,13
"1756",0.44427810003981,444.27810003981,"1",0,0,"ka1996he",0,13
"1757",0.42171150026843,421.71150026843,"1",0,0,"ka1996he",0,13
"1758",0.458466200158,458.466200158,"1",0,0,"ka1996he",0,13
"1759",0.449372600298375,449.372600298375,"1",0,0,"ka1996he",0,13
"1760",0.820502600166947,820.502600166947,"1",0,0,"ka1996he",0,13
"1761",0.607673000078648,607.673000078648,"1",0,1,"ka1996he",0,13
"1762",0.531889200210571,531.889200210571,"1",0,1,"ka1996he",0,13
"1763",0.446034100372344,446.034100372344,"1",0,1,"ka1996he",0,13
"1764",0.45927059976384,459.27059976384,"1",0,1,"ka1996he",0,13
"1765",0.571774300187826,571.774300187826,"1",0,1,"ka1996he",0,13
"1766",0.574330300092697,574.330300092697,"1",0,1,"ka1996he",0,13
"1767",0.443640199955553,443.640199955553,"1",0,1,"ka1996he",0,13
"1768",0.4552759998478,455.2759998478,"1",0,1,"ka1996he",0,13
"1769",0.487470999825746,487.470999825746,"1",0,0,"ka1996he",0,13
"1770",0.444991199765354,444.991199765354,"1",0,0,"ka1996he",0,13
"1771",0.38263429980725,382.63429980725,"1",0,0,"ka1996he",0,13
"1772",0.475073100067675,475.073100067675,"1",0,0,"ka1996he",0,13
"1773",0.454615999944508,454.615999944508,"1",0,0,"ka1996he",0,13
"1774",0.483080999925733,483.080999925733,"1",0,0,"ka1996he",0,13
"1775",0.477329799905419,477.329799905419,"1",0,0,"ka1996he",0,13
"1776",0.506865200120956,506.865200120956,"1",0,0,"ka1996he",0,13
"1777",0.56584220007062,565.84220007062,"1",1,0,"ka1996he",0,13
"1778",0.33236309979111,332.36309979111,"1",1,0,"ka1996he",0,13
"1779",0.382636699825525,382.636699825525,"1",1,0,"ka1996he",0,13
"1780",0.401661499869078,401.661499869078,"1",1,0,"ka1996he",0,13
"1781",0.452680299989879,452.680299989879,"1",1,0,"ka1996he",0,13
"1782",0.491353999823332,491.353999823332,"1",1,0,"ka1996he",0,13
"1783",0.409361300058663,409.361300058663,"1",1,0,"ka1996he",0,13
"1784",0.371196799911559,371.196799911559,"1",1,0,"ka1996he",0,13
"1785",0.4912851001136,491.2851001136,"1",1,1,"ka1996he",0,13
"1786",0.414303900208324,414.303900208324,"1",1,1,"ka1996he",0,13
"1787",0.415609799791127,415.609799791127,"0",1,1,"ka1996he",0,13
"1788",0.466598100028932,466.598100028932,"1",1,1,"ka1996he",0,13
"1789",0.50533469999209,505.33469999209,"1",1,1,"ka1996he",0,13
"1790",0.519021600019187,519.021600019187,"1",1,1,"ka1996he",0,13
"1791",0.48527710000053,485.27710000053,"1",1,1,"ka1996he",0,13
"1792",0.425015599932522,425.015599932522,"1",1,1,"ka1996he",0,13
"1793",0.50373850017786,503.73850017786,"1",1,2,"ka1996he",0,13
"1794",0.633095799945295,633.095799945295,"1",1,2,"ka1996he",0,13
"1795",0.515676099807024,515.676099807024,"1",1,2,"ka1996he",0,13
"1796",0.474227799568325,474.227799568325,"1",1,2,"ka1996he",0,13
"1797",0.519144000019878,519.144000019878,"1",1,2,"ka1996he",0,13
"1798",0.523719900287688,523.719900287688,"1",1,2,"ka1996he",0,13
"1799",0.607483500149101,607.483500149101,"1",1,2,"ka1996he",0,13
"1800",0.454551000148058,454.551000148058,"1",1,2,"ka1996he",0,13
"1801",0.40326950000599,403.26950000599,"1",1,1,"ka1996he",0,13
"1802",0.395003200042993,395.003200042993,"1",1,1,"ka1996he",0,13
"1803",0.459249999839813,459.249999839813,"1",1,1,"ka1996he",0,13
"1804",0.641304699704051,641.304699704051,"1",1,1,"ka1996he",0,13
"1805",0.54252739995718,542.52739995718,"1",1,1,"ka1996he",0,13
"1806",0.413363399915397,413.363399915397,"1",1,1,"ka1996he",0,13
"1807",0.478097999934107,478.097999934107,"1",1,1,"ka1996he",0,13
"1808",0.476629999931902,476.629999931902,"1",1,1,"ka1996he",0,13
"1809",0.540763800032437,540.763800032437,"1",1,0,"ka1996he",0,13
"1810",0.475229999981821,475.229999981821,"1",1,0,"ka1996he",0,13
"1811",0.498093400150537,498.093400150537,"1",1,0,"ka1996he",0,13
"1812",0.436672400217503,436.672400217503,"1",1,0,"ka1996he",0,13
"1813",0.439221699722111,439.221699722111,"1",1,0,"ka1996he",0,13
"1814",0.405015999916941,405.015999916941,"1",1,0,"ka1996he",0,13
"1815",0.388992800377309,388.992800377309,"1",1,0,"ka1996he",0,13
"1816",0.396376899909228,396.376899909228,"1",1,0,"ka1996he",0,13
"1817",0.448207299690694,448.207299690694,"1",1,0,"ka1996he",0,13
"1818",0.466301399748772,466.301399748772,"1",1,0,"ka1996he",0,13
"1819",0.423268300015479,423.268300015479,"1",1,0,"ka1996he",0,13
"1820",0.438223300036043,438.223300036043,"1",1,0,"ka1996he",0,13
"1821",0.427129300311208,427.129300311208,"1",1,0,"ka1996he",0,13
"1822",0.394731699954718,394.731699954718,"1",1,0,"ka1996he",0,13
"1823",0.456699499860406,456.699499860406,"1",1,0,"ka1996he",0,13
"1824",0.428368300199509,428.368300199509,"1",1,0,"ka1996he",0,13
"1825",0.577772099990398,577.772099990398,"0",0,0,"ka1996he",0,13
"1826",1.48162099998444,1481.62099998444,"1",0,0,"ka1996he",0,13
"1827",0.481519200373441,481.519200373441,"1",0,0,"ka1996he",0,13
"1828",0.45048510003835,450.48510003835,"1",0,0,"ka1996he",0,13
"1829",0.548045800067484,548.045800067484,"1",0,0,"ka1996he",0,13
"1830",0.598666899837554,598.666899837554,"1",0,0,"ka1996he",0,13
"1831",0.432646200060844,432.646200060844,"1",0,0,"ka1996he",0,13
"1832",0.423495300114155,423.495300114155,"1",0,0,"ka1996he",0,13
"1833",0.492501299828291,492.501299828291,"1",0,0,"ka1996he",0,13
"1834",0.507385099772364,507.385099772364,"1",0,0,"ka1996he",0,13
"1835",0.455818499904126,455.818499904126,"1",0,0,"ka1996he",0,13
"1836",0.425634199753404,425.634199753404,"1",0,0,"ka1996he",0,13
"1837",0.548966999631375,548.966999631375,"1",0,0,"ka1996he",0,13
"1838",0.436374400276691,436.374400276691,"1",0,0,"ka1996he",0,13
"1839",0.413075199816376,413.075199816376,"1",0,0,"ka1996he",0,13
"1840",0.525069900322706,525.069900322706,"1",0,0,"ka1996he",0,13
"1841",0.628659500274807,628.659500274807,"1",0,1,"ka1996he",0,13
"1842",0.462864800356328,462.864800356328,"1",0,1,"ka1996he",0,13
"1843",0.447681699879467,447.681699879467,"1",0,1,"ka1996he",0,13
"1844",0.60460550012067,604.60550012067,"1",0,1,"ka1996he",0,13
"1845",0.583435900043696,583.435900043696,"1",0,1,"ka1996he",0,13
"1846",0.8024238999933,802.4238999933,"0",0,1,"ka1996he",0,13
"1847",0.575217999983579,575.217999983579,"1",0,1,"ka1996he",0,13
"1848",0.533612100407481,533.612100407481,"1",0,1,"ka1996he",0,13
"1849",0.987559900153428,987.559900153428,"1",0,2,"ka1996he",0,13
"1850",0.501871400047094,501.871400047094,"1",0,2,"ka1996he",0,13
"1851",0.555286000017077,555.286000017077,"1",0,2,"ka1996he",0,13
"1852",0.795363900251687,795.363900251687,"1",0,2,"ka1996he",0,13
"1853",0.503695900086313,503.695900086313,"1",0,2,"ka1996he",0,13
"1854",0.569285000208765,569.285000208765,"1",0,2,"ka1996he",0,13
"1855",0.628480900079012,628.480900079012,"1",0,2,"ka1996he",0,13
"1856",0.442427599802613,442.427599802613,"1",0,2,"ka1996he",0,13
"1857",0.481011999770999,481.011999770999,"1",0,1,"ka1996he",0,13
"1858",0.567529300227761,567.529300227761,"1",0,1,"ka1996he",0,13
"1859",0.537791300099343,537.791300099343,"1",0,1,"ka1996he",0,13
"1860",0.458757100161165,458.757100161165,"1",0,1,"ka1996he",0,13
"1861",0.420149200130254,420.149200130254,"1",0,1,"ka1996he",0,13
"1862",0.45819089980796,458.19089980796,"1",0,1,"ka1996he",0,13
"1863",0.527316300198436,527.316300198436,"1",0,1,"ka1996he",0,13
"1864",0.431584499776363,431.584499776363,"1",0,1,"ka1996he",0,13
"1865",0.509506399743259,509.506399743259,"1",0,0,"ka1996he",0,13
"1866",0.579507200047374,579.507200047374,"1",0,0,"ka1996he",0,13
"1867",0.409187699668109,409.187699668109,"1",0,0,"ka1996he",0,13
"1868",0.605619799811393,605.619799811393,"1",0,0,"ka1996he",0,13
"1869",0.404272399842739,404.272399842739,"1",0,0,"ka1996he",0,13
"1870",0.496749100275338,496.749100275338,"1",0,0,"ka1996he",0,13
"1871",0.474355499725789,474.355499725789,"1",0,0,"ka1996he",0,13
"1872",0.504323499742895,504.323499742895,"1",0,0,"ka1996he",0,13
"1873",0.571752499789,571.752499789,"1",1,0,"ka1996he",0,13
"1874",0.40267000021413,402.67000021413,"1",1,0,"ka1996he",0,13
"1875",0.393770300317556,393.770300317556,"1",1,0,"ka1996he",0,13
"1876",0.402066600043327,402.066600043327,"1",1,0,"ka1996he",0,13
"1877",0.39418760035187,394.18760035187,"1",1,0,"ka1996he",0,13
"1878",0.450608299579471,450.608299579471,"1",1,0,"ka1996he",0,13
"1879",0.508440400008112,508.440400008112,"1",1,0,"ka1996he",0,13
"1880",0.419423100072891,419.423100072891,"1",1,0,"ka1996he",0,13
"1881",0.457555700093508,457.555700093508,"1",1,1,"ka1996he",0,13
"1882",0.52656240016222,526.56240016222,"1",1,1,"ka1996he",0,13
"1883",0.482648499775678,482.648499775678,"1",1,1,"ka1996he",0,13
"1884",0.456296500284225,456.296500284225,"1",1,1,"ka1996he",0,13
"1885",0.597772900015116,597.772900015116,"1",1,1,"ka1996he",0,13
"1886",0.389699600171298,389.699600171298,"1",1,1,"ka1996he",0,13
"1887",0.487869199831039,487.869199831039,"1",1,1,"ka1996he",0,13
"1888",0.419101700186729,419.101700186729,"1",1,1,"ka1996he",0,13
"1889",0.514085100032389,514.085100032389,"1",1,2,"ka1996he",0,13
"1890",0.502099100034684,502.099100034684,"1",1,2,"ka1996he",0,13
"1891",0.398444199934602,398.444199934602,"1",1,2,"ka1996he",0,13
"1892",0.39465169981122,394.65169981122,"1",1,2,"ka1996he",0,13
"1893",0.572042299900204,572.042299900204,"1",1,2,"ka1996he",0,13
"1894",0.47850969992578,478.50969992578,"0",1,2,"ka1996he",0,13
"1895",0.41796589968726,417.96589968726,"1",1,2,"ka1996he",0,13
"1896",0.478678700048476,478.678700048476,"1",1,2,"ka1996he",0,13
"1897",0.566096399910748,566.096399910748,"1",1,1,"ka1996he",0,13
"1898",0.479870799928904,479.870799928904,"1",1,1,"ka1996he",0,13
"1899",0.441778100095689,441.778100095689,"1",1,1,"ka1996he",0,13
"1900",0.410656999796629,410.656999796629,"1",1,1,"ka1996he",0,13
"1901",0.485001299995929,485.001299995929,"1",1,1,"ka1996he",0,13
"1902",0.358603000175208,358.603000175208,"1",1,1,"ka1996he",0,13
"1903",0.499153699725866,499.153699725866,"1",1,1,"ka1996he",0,13
"1904",0.413194600027055,413.194600027055,"1",1,1,"ka1996he",0,13
"1905",0.407411000225693,407.411000225693,"1",1,2,"ka1996he",0,13
"1906",0.530073599889874,530.073599889874,"1",1,2,"ka1996he",0,13
"1907",0.505359600298107,505.359600298107,"1",1,2,"ka1996he",0,13
"1908",0.420572299975902,420.572299975902,"1",1,2,"ka1996he",0,13
"1909",0.432608999777585,432.608999777585,"1",1,2,"ka1996he",0,13
"1910",0.417580500245094,417.580500245094,"1",1,2,"ka1996he",0,13
"1911",0.547130899969488,547.130899969488,"1",1,2,"ka1996he",0,13
"1912",0.555445900186896,555.445900186896,"1",1,2,"ka1996he",0,13
"1913",0.549387299921364,549.387299921364,"0",1,3,"ka1996he",0,13
"1914",0.437037200201303,437.037200201303,"1",1,3,"ka1996he",0,13
"1915",0.567618200089782,567.618200089782,"1",1,3,"ka1996he",0,13
"1916",0.508938600309193,508.938600309193,"1",1,3,"ka1996he",0,13
"1917",0.486041400115937,486.041400115937,"1",1,3,"ka1996he",0,13
"1918",0.498125699814409,498.125699814409,"1",1,3,"ka1996he",0,13
"1919",0.502721299882978,502.721299882978,"0",1,3,"ka1996he",0,13
"1920",0.549304900225252,549.304900225252,"1",1,3,"ka1996he",0,13
"1921",0.615178399719298,615.178399719298,"1",0,3,"ka1996he",0,13
"1922",0.487217199988663,487.217199988663,"1",0,3,"ka1996he",0,13
"1923",0.439357100054622,439.357100054622,"0",0,3,"ka1996he",0,13
"1924",0.592423799913377,592.423799913377,"1",0,3,"ka1996he",0,13
"1925",0.765317100100219,765.317100100219,"1",0,3,"ka1996he",0,13
"1926",0.661100999917835,661.100999917835,"1",0,3,"ka1996he",0,13
"1927",0.547546300105751,547.546300105751,"1",0,3,"ka1996he",0,13
"1928",0.655439900234342,655.439900234342,"0",0,3,"ka1996he",0,13
"1929",0.630341600161046,630.341600161046,"1",0,2,"ka1996he",0,13
"1930",0.473433999810368,473.433999810368,"1",0,2,"ka1996he",0,13
"1931",0.608711100183427,608.711100183427,"1",0,2,"ka1996he",0,13
"1932",0.516384299844503,516.384299844503,"1",0,2,"ka1996he",0,13
"1933",0.560193200130016,560.193200130016,"1",0,2,"ka1996he",0,13
"1934",0.81762779969722,817.62779969722,"0",0,2,"ka1996he",0,13
"1935",0.59675579983741,596.75579983741,"1",0,2,"ka1996he",0,13
"1936",0.479284099768847,479.284099768847,"1",0,2,"ka1996he",0,13
"1937",0.478304899763316,478.304899763316,"1",0,3,"ka1996he",0,13
"1938",0.54330989997834,543.30989997834,"1",0,3,"ka1996he",0,13
